rowID,PARGROUP,PRNAM,CAS,DTYPE,PARAM,MUNIT,MATRX,BASIS,METPT,METOA,Note,AphiaID,Species,P01_Code,P01,P01_label,S06_label,S07_label,S27_label,S02_label,S26_label,S25_label,TAXON,S09_label,S10_label,S11_label,S12_label,S13_label,S14_label,S15_label,S06,S07,S27,S02,S26,S25,S09,S10,S11,S12,S13,S14,S15
538,-9,"2,2',4,5,5'-pentachlorobiphenyl (CB101)",37680-73-2,CW,CB101,ug/l,WT,W,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,"2,2',4,5,5'-pentachlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate <unknown phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001803,S055,MAT00626,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
539,-9,"2,2',4,5,5'-pentachlorobiphenyl (CB101)",37680-73-2,CW,CB101,ug/l,WT,W,FF-GF-0.7,-9,-9,-9,-9,-9,,,Concentration,not specified,"2,2',4,5,5'-pentachlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate <GF/F phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001803,S055,MAT00619,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
540,-9,"2,2',4,5,5'-pentachlorobiphenyl (CB101)",37680-73-2,CW,CB101,ug/l,WT,W,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,"2,2',4,5,5'-pentachlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate <unknown phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001803,S055,MAT00626,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
541,-9,"2,2',4,5,5'-pentachlorobiphenyl (CB101)",37680-73-2,CW,CB101,ug/l,WT,W,NF~NONE,-9,-9,-9,-9,-9,,,Concentration,not specified,"2,2',4,5,5'-pentachlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001803,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
542,-9,"2,3,3',4,4'-pentachlorobiphenyl (CB105)",32598-14-4,CW,CB105,pg/l,WT,W,NF,-9,-9,-9,-9,-9,,,Concentration,not specified,"2,3,3',4,4'-pentachlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001089,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
543,-9,"2,3,3',4,4'-pentachlorobiphenyl (CB105)",32598-14-4,CW,CB105,ug/l,WT,W,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,"2,3,3',4,4'-pentachlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate <unknown phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001089,S055,MAT00626,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
544,-9,"2,3',4,4',5-pentachlorobiphenyl (CB118)",31508-00-6,CW,CB118,pg/l,WT,W,NF,-9,-9,-9,-9,-9,,,Concentration,not specified,"2,3',4,4',5-pentachlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001061,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
545,-9,"2,3',4,4',5-pentachlorobiphenyl (CB118)",31508-00-6,CW,CB118,ug/l,WT,W,NF~NONE,-9,-9,-9,-9,-9,,,Concentration,not specified,"2,3',4,4',5-pentachlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001061,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
547,-9,"2,3',4,4',5-pentachlorobiphenyl (CB118)",31508-00-6,CW,CB118,ug/l,WT,W,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,"2,3',4,4',5-pentachlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate <unknown phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001061,S055,MAT00626,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
548,-9,"2,3',4,4',5-pentachlorobiphenyl (CB118)",31508-00-6,CW,CB118,ug/l,WT,W,FF-GF-0.7,-9,-9,-9,-9,-9,,,Concentration,not specified,"2,3',4,4',5-pentachlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate <GF/F phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001061,S055,MAT00619,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
549,-9,"2,3',4,4',5-pentachlorobiphenyl (CB118)",31508-00-6,CW,CB118,ug/l,WT,W,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,"2,3',4,4',5-pentachlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate <unknown phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001061,S055,MAT00626,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
551,-9,"2,2',3,4,4',5'-hexachlorobiphenyl (CB138)",35065-28-2,CW,CB138,ug/l,WT,W,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,"2,2',3,4,4',5'-hexachlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate <unknown phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001719,S055,MAT00626,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
552,-9,"2,2',3,4,4',5'-hexachlorobiphenyl (CB138)",35065-28-2,CW,CB138,ug/l,WT,W,FF-GF-0.7,-9,-9,-9,-9,-9,,,Concentration,not specified,"2,2',3,4,4',5'-hexachlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate <GF/F phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001719,S055,MAT00619,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
553,-9,"2,2',3,4,4',5'-hexachlorobiphenyl (CB138)",35065-28-2,CW,CB138,ug/l,WT,W,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,"2,2',3,4,4',5'-hexachlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate <unknown phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001719,S055,MAT00626,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
554,-9,"2,2',3,4,4',5'-hexachlorobiphenyl (CB138)",35065-28-2,CW,CB138,ug/l,WT,W,NF~NONE,-9,-9,-9,-9,-9,,,Concentration,not specified,"2,2',3,4,4',5'-hexachlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001719,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
555,-9,"2,2',4,4',5,5'-hexachlorobiphenyl (CB153)",35065-27-1,CW,CB153,ug/l,WT,W,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,"2,2',4,4',5,5'-hexachlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate <unknown phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001530,S055,MAT00626,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
556,-9,"2,2',4,4',5,5'-hexachlorobiphenyl (CB153)",35065-27-1,CW,CB153,ug/l,WT,W,FF-GF-0.7,-9,-9,-9,-9,-9,,,Concentration,not specified,"2,2',4,4',5,5'-hexachlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate <GF/F phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001530,S055,MAT00619,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
557,-9,"2,2',4,4',5,5'-hexachlorobiphenyl (CB153)",35065-27-1,CW,CB153,ug/l,WT,W,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,"2,2',4,4',5,5'-hexachlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate <unknown phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001530,S055,MAT00626,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
558,-9,"2,2',4,4',5,5'-hexachlorobiphenyl (CB153)",35065-27-1,CW,CB153,ug/l,WT,W,NF~NONE,-9,-9,-9,-9,-9,,,Concentration,not specified,"2,2',4,4',5,5'-hexachlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001530,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
561,-9,"2,2',3,4,4',5,5'-heptachlorobiphenyl (CB180)",35065-29-3,CW,CB180,ug/l,WT,W,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,"2,2',3,4,4',5,5'-heptachlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate <unknown phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001733,S055,MAT00626,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
562,-9,"2,2',3,4,4',5,5'-heptachlorobiphenyl (CB180)",35065-29-3,CW,CB180,ug/l,WT,W,FF-GF-0.7,-9,-9,-9,-9,-9,,,Concentration,not specified,"2,2',3,4,4',5,5'-heptachlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate <GF/F phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001733,S055,MAT00619,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
563,-9,"2,2',3,4,4',5,5'-heptachlorobiphenyl (CB180)",35065-29-3,CW,CB180,ug/l,WT,W,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,"2,2',3,4,4',5,5'-heptachlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate <unknown phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001733,S055,MAT00626,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
564,-9,"2,2',3,4,4',5,5'-heptachlorobiphenyl (CB180)",35065-29-3,CW,CB180,ug/l,WT,W,NF~NONE,-9,-9,-9,-9,-9,,,Concentration,not specified,"2,2',3,4,4',5,5'-heptachlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001733,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
565,-9,"2,4,4'-trichlorobiphenyl (CB28)",7012-37-5,CW,CB28,ug/l,WT,W,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,"2,4,4'-trichlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate <unknown phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001859,S055,MAT00626,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
566,-9,"2,4,4'-trichlorobiphenyl (CB28)",7012-37-5,CW,CB28,ug/l,WT,W,FF-GF-0.7,-9,-9,-9,-9,-9,,,Concentration,not specified,"2,4,4'-trichlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate <GF/F phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001859,S055,MAT00619,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
567,-9,"2,4,4'-trichlorobiphenyl (CB28)",7012-37-5,CW,CB28,ug/l,WT,W,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,"2,4,4'-trichlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate <unknown phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001859,S055,MAT00626,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
568,-9,"2,4,4'-trichlorobiphenyl (CB28)",7012-37-5,CW,CB28,ug/l,WT,W,NF~NONE,-9,-9,-9,-9,-9,,,Concentration,not specified,"2,4,4'-trichlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001859,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
571,-9,"2,2',5,5'-tetrachlorobiphenyl (CB52)",35693-99-3,CW,CB52,ug/l,WT,W,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,"2,2',5,5'-tetrachlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate <unknown phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001047,S055,MAT00626,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
572,-9,"2,2',5,5'-tetrachlorobiphenyl (CB52)",35693-99-3,CW,CB52,ug/l,WT,W,FF-GF-0.7,-9,-9,-9,-9,-9,,,Concentration,not specified,"2,2',5,5'-tetrachlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate <GF/F phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001047,S055,MAT00619,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
573,-9,"2,2',5,5'-tetrachlorobiphenyl (CB52)",35693-99-3,CW,CB52,ug/l,WT,W,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,"2,2',5,5'-tetrachlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate <unknown phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001047,S055,MAT00626,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
574,-9,"2,2',5,5'-tetrachlorobiphenyl (CB52)",35693-99-3,CW,CB52,ug/l,WT,W,NF~NONE,-9,-9,-9,-9,-9,,,Concentration,not specified,"2,2',5,5'-tetrachlorobiphenyl",per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001047,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
575,-9,cadmium,7440-43-9,CW,CD,ug/kg,WT,W,NF,-9,-9,-9,-9,-9,,,Concentration,not specified,cadmium,per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002363,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
576,-9,cadmium,7440-43-9,CW,CD,ug/kg,WT,W,NF~NONE,-9,-9,-9,-9,-9,,,Concentration,not specified,cadmium,per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002363,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
577,-9,cadmium,7440-43-9,CW,CD,ug/kg,WT,W,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,cadmium,per unit wet weight of,water body [dissolved plus reactive particulate <unknown phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002363,S055,MAT00626,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
578,-9,cadmium,7440-43-9,CW,CD,ug/l,WT,W,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,cadmium,per unit wet weight of,water body [dissolved plus reactive particulate <unknown phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002363,S055,MAT00626,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
579,-9,cadmium,7440-43-9,CW,CD,ug/l,WT,W,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,cadmium,per unit wet weight of,water body [dissolved plus reactive particulate <unknown phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002363,S055,MAT00626,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
580,-9,cadmium,7440-43-9,CW,CD,ug/l,WT,W,ACD~FM-CN-0.45,-9,-9,-9,-9,-9,,,Concentration,not specified,cadmium,per unit wet weight of,water body [dissolved plus reactive particulate <0.4/0.45um phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002363,S055,MAT00563,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
581,-9,cadmium,7440-43-9,CW,CD,ug/l,WT,W,FF-GF-0.7,-9,-9,-9,-9,-9,,,Concentration,not specified,cadmium,per unit wet weight of,water body [dissolved plus reactive particulate <GF/F phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002363,S055,MAT00619,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
582,-9,cadmium,7440-43-9,CW,CD,ug/l,WT,W,FM-CN-0.45,-9,-9,-9,-9,-9,,,Concentration,not specified,cadmium,per unit wet weight of,water body [dissolved plus reactive particulate <0.4/0.45um phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002363,S055,MAT00563,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
583,-9,cadmium,7440-43-9,CW,CD,ug/l,WT,W,NONE,-9,-9,-9,-9,-9,,,Concentration,not specified,cadmium,per unit wet weight of,water body [dissolved plus reactive particulate phase],not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002363,S055,MAT00633,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
